ts_code,name,call_put,exercise_price,list_date,delist_date,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi,expire_date,days_to_expire,price_diff
10007636.SH,南方中证500ETF期权2503认购4.722,C,4.722,20240725,20250326,2024-08-16,SSE,0.2162,0.2162,0.2249,0.2249,0.1984,0.2023,0.2023,285.0,58.5277,1812.0,2025-03-26,222,0.02400000000000002
10007489.SH,南方中证500ETF期权2408认购4.80,C,4.8,20240627,20240828,2024-08-19,SSE,0.0414,0.0414,0.0419,0.0664,0.0326,0.0335,0.0335,186249.0,8760.1774,68497.0,2024-08-28,9,0.04600000000000026
10006767.SH,南方中证500ETF期权2409认购4.724,C,4.724,20240125,20240925,2024-08-19,SSE,0.119,0.119,0.1191,0.1504,0.1166,0.1167,0.1181,1278.0,166.846606,2310.0,2024-09-25,37,0.02999999999999936
10007176.SH,南方中证500ETF期权2412认购4.724,C,4.724,20240425,20241225,2024-08-19,SSE,0.189,0.192,0.2012,0.2167,0.1892,0.1892,0.1892,195.0,40.861894,754.0,2024-12-25,128,0.02999999999999936
10007636.SH,南方中证500ETF期权2503认购4.722,C,4.722,20240725,20250326,2024-08-19,SSE,0.2023,0.2023,0.2065,0.2299,0.2002,0.2002,0.2002,344.0,73.3023,1754.0,2025-03-26,219,0.03199999999999914
10007488.SH,南方中证500ETF期权2408认购4.70,C,4.7,20240627,20240828,2024-08-20,SSE,0.085,0.085,0.0915,0.0917,0.031,0.0371,0.0371,228846.0,10977.154,56956.0,2024-08-28,8,0.02800000000000047
10007431.SH,南方中证500ETF期权2409认购4.70,C,4.7,20240527,20240925,2024-08-20,SSE,0.1292,0.1291,0.13,0.1335,0.0802,0.087,0.087,22452.0,2108.36,12512.0,2024-09-25,36,0.02800000000000047
10007433.SH,南方中证500ETF期权2412认购4.70,C,4.7,20240527,20241225,2024-08-20,SSE,0.2005,0.2005,0.191,0.1921,0.1526,0.1603,0.1603,1895.0,307.2397,2306.0,2024-12-25,127,0.02800000000000047
10007635.SH,南方中证500ETF期权2503认购4.624,C,4.624,20240725,20250326,2024-08-20,SSE,0.2411,0.2411,0.252,0.252,0.1935,0.198,0.197,845.0,175.2283,2454.0,2025-03-26,218,0.04800000000000004
10007488.SH,南方中证500ETF期权2408认购4.70,C,4.7,20240627,20240828,2024-08-21,SSE,0.0371,0.0371,0.0334,0.0406,0.0279,0.0295,0.0295,162389.0,5556.0326,59636.0,2024-08-28,7,0.03699999999999992
10006766.SH,南方中证500ETF期权2409认购4.626,C,4.626,20240125,20240925,2024-08-21,SSE,0.12,0.12,0.1166,0.1265,0.1145,0.1151,0.1165,632.0,77.104037,1396.0,2024-09-25,35,0.03699999999999992
10007433.SH,南方中证500ETF期权2412认购4.70,C,4.7,20240527,20241225,2024-08-21,SSE,0.1603,0.1603,0.1548,0.1635,0.152,0.1543,0.1545,1124.0,175.6009,2788.0,2024-12-25,126,0.03699999999999992
10007635.SH,南方中证500ETF期权2503认购4.624,C,4.624,20240725,20250326,2024-08-21,SSE,0.197,0.198,0.1961,0.2006,0.1923,0.1948,0.1934,341.0,66.937,2592.0,2025-03-26,217,0.03900000000000059
10007487.SH,南方中证500ETF期权2408认购4.60,C,4.6,20240627,20240828,2024-08-22,SSE,0.085,0.085,0.09,0.0915,0.039,0.0446,0.0446,226548.0,13121.0801,39373.0,2024-08-28,6,0.007000000000000561
10007447.SH,南方中证500ETF期权2409认购4.60,C,4.6,20240625,20240925,2024-08-22,SSE,0.1297,0.1297,0.1346,0.1353,0.0936,0.0986,0.0986,16885.0,1816.1682,10447.0,2024-09-25,34,0.007000000000000561
10007449.SH,南方中证500ETF期权2412认购4.60,C,4.6,20240625,20241225,2024-08-22,SSE,0.1982,0.1982,0.1935,0.1996,0.1641,0.1702,0.1702,775.0,136.7973,1773.0,2024-12-25,125,0.007000000000000561
10007635.SH,南方中证500ETF期权2503认购4.624,C,4.624,20240725,20250326,2024-08-22,SSE,0.1934,0.1948,0.2089,0.2089,0.1687,0.1702,0.1741,437.0,78.3878,2513.0,2025-03-26,216,0.01699999999999946
10007487.SH,南方中证500ETF期权2408认购4.60,C,4.6,20240627,20240828,2024-08-23,SSE,0.0446,0.0446,0.043,0.0493,0.032,0.0377,0.0377,205693.0,8155.0859,47190.0,2024-08-28,5,0.008000000000000007
10007447.SH,南方中证500ETF期权2409认购4.60,C,4.6,20240625,20240925,2024-08-23,SSE,0.0986,0.0986,0.0954,0.11,0.0924,0.0977,0.0977,29486.0,2935.55,18505.0,2024-09-25,33,0.008000000000000007
10007449.SH,南方中证500ETF期权2412认购4.60,C,4.6,20240625,20241225,2024-08-23,SSE,0.1702,0.1702,0.169,0.18,0.1658,0.1718,0.1718,624.0,107.0362,2047.0,2024-12-25,124,0.008000000000000007
10007635.SH,南方中证500ETF期权2503认购4.624,C,4.624,20240725,20250326,2024-08-23,SSE,0.1741,0.1702,0.1762,0.1806,0.1685,0.1745,0.1745,386.0,67.0301,2334.0,2025-03-26,215,0.016000000000000014
10007487.SH,南方中证500ETF期权2408认购4.60,C,4.6,20240627,20240828,2024-08-26,SSE,0.0377,0.0377,0.041,0.0498,0.0266,0.035,0.035,214064.0,7534.6411,39850.0,2024-08-28,2,0.013000000000000789
10006766.SH,南方中证500ETF期权2409认购4.626,C,4.626,20240125,20240925,2024-08-26,SSE,0.0844,0.0844,0.0868,0.093,0.077,0.0849,0.0849,4305.0,373.035576,3880.0,2024-09-25,30,0.0129999999999999
10007175.SH,南方中证500ETF期权2412认购4.626,C,4.626,20240425,20241225,2024-08-26,SSE,0.1606,0.1606,0.1708,0.1708,0.1534,0.1631,0.1631,486.0,79.200654,1021.0,2024-12-25,121,0.0129999999999999
10007635.SH,南方中证500ETF期权2503认购4.624,C,4.624,20240725,20250326,2024-08-26,SSE,0.1745,0.1745,0.1726,0.1809,0.1692,0.1746,0.1742,308.0,53.7551,2234.0,2025-03-26,212,0.010999999999999233
10007487.SH,南方中证500ETF期权2408认购4.60,C,4.6,20240627,20240828,2024-08-27,SSE,0.035,0.035,0.0324,0.0325,0.0067,0.0073,0.0073,185955.0,2580.0258,48217.0,2024-08-28,1,0.032999999999999474
10007447.SH,南方中证500ETF期权2409认购4.60,C,4.6,20240625,20240925,2024-08-27,SSE,0.0985,0.0985,0.097,0.097,0.0717,0.0754,0.0754,55176.0,4333.5209,35344.0,2024-09-25,29,0.032999999999999474
10007449.SH,南方中证500ETF期权2412认购4.60,C,4.6,20240625,20241225,2024-08-27,SSE,0.1754,0.1754,0.17,0.17,0.1495,0.1518,0.1518,1501.0,233.4372,2664.0,2024-12-25,120,0.032999999999999474
10007634.SH,南方中证500ETF期权2503认购4.525,C,4.525,20240725,20250326,2024-08-27,SSE,0.2144,0.2144,0.2033,0.205,0.1919,0.1919,0.1919,656.0,128.457,1593.0,2025-03-26,211,0.041999999999999815
10007487.SH,南方中证500ETF期权2408认购4.60,C,4.6,20240627,20240828,2024-08-28,SSE,0.0073,0.0073,0.005,0.0144,0.0001,0.0001,0.0,163110.0,858.1461,32295.0,2024-08-28,0,0.03200000000000003
10007447.SH,南方中证500ETF期权2409认购4.60,C,4.6,20240625,20240925,2024-08-28,SSE,0.0754,0.0754,0.0731,0.09,0.069,0.0722,0.0722,115517.0,8823.2684,56695.0,2024-09-25,28,0.03200000000000003
10007449.SH,南方中证500ETF期权2412认购4.60,C,4.6,20240625,20241225,2024-08-28,SSE,0.1518,0.1518,0.1481,0.1671,0.1472,0.1527,0.1527,1169.0,180.6364,2784.0,2024-12-25,119,0.03200000000000003
10007634.SH,南方中证500ETF期权2503认购4.525,C,4.525,20240725,20250326,2024-08-28,SSE,0.1919,0.1919,0.194,0.2088,0.1898,0.1949,0.1942,322.0,63.7122,1565.0,2025-03-26,210,0.04299999999999926
10006766.SH,南方中证500ETF期权2409认购4.626,C,4.626,20240125,20240925,2024-08-29,SSE,0.0623,0.0623,0.0592,0.1024,0.0562,0.0859,0.0853,10712.0,942.26634,4632.0,2024-09-25,27,0.005999999999999339
10007749.SH,南方中证500ETF期权2410认购4.60,C,4.6,20240829,20241023,2024-08-29,SSE,0.1058,,0.0985,0.1417,0.0868,0.1236,0.1236,6960.0,842.5738,1334.0,2024-10-23,55,0.03200000000000003
10007175.SH,南方中证500ETF期权2412认购4.626,C,4.626,20240425,20241225,2024-08-29,SSE,0.1421,0.1421,0.1467,0.1789,0.134,0.167,0.167,1006.0,169.346474,927.0,2024-12-25,118,0.005999999999999339
10007635.SH,南方中证500ETF期权2503认购4.624,C,4.624,20240725,20250326,2024-08-29,SSE,0.1587,0.1587,0.1491,0.1929,0.1491,0.1839,0.1839,432.0,76.7028,2319.0,2025-03-26,209,0.008000000000000007
10007431.SH,南方中证500ETF期权2409认购4.70,C,4.7,20240527,20240925,2024-08-30,SSE,0.0549,0.0549,0.0555,0.1408,0.0539,0.0857,0.0857,250693.0,24530.205,48987.0,2024-09-25,26,0.011999999999999567
10007750.SH,南方中证500ETF期权2410认购4.70,C,4.7,20240829,20241023,2024-08-30,SSE,0.0808,0.0808,0.0803,0.1665,0.0797,0.1157,0.1164,11443.0,1439.7048,3662.0,2024-10-23,54,0.011999999999999567
10007433.SH,南方中证500ETF期权2412认购4.70,C,4.7,20240527,20241225,2024-08-30,SSE,0.137,0.137,0.1361,0.2186,0.1322,0.171,0.171,4873.0,878.5877,3634.0,2024-12-25,117,0.011999999999999567
10007636.SH,南方中证500ETF期权2503认购4.722,C,4.722,20240725,20250326,2024-08-30,SSE,0.1491,0.1491,0.1499,0.2173,0.1479,0.1785,0.1785,1227.0,233.2439,1898.0,2025-03-26,208,0.010000000000000675
10006766.SH,南方中证500ETF期权2409认购4.626,C,4.626,20240125,20240925,2024-09-02,SSE,0.1296,0.1296,0.1247,0.1336,0.0732,0.0743,0.0743,9401.0,900.246917,5347.0,2024-09-25,23,0.009000000000000341
10007749.SH,南方中证500ETF期权2410认购4.60,C,4.6,20240829,20241023,2024-09-02,SSE,0.169,0.1687,0.1657,0.1713,0.1152,0.1169,0.118,2819.0,377.2619,2053.0,2024-10-23,51,0.017000000000000348
10007175.SH,南方中证500ETF期权2412认购4.626,C,4.626,20240425,20241225,2024-09-02,SSE,0.207,0.2246,0.2051,0.2051,0.1592,0.1592,0.1592,276.0,49.145038,998.0,2024-12-25,114,0.009000000000000341
10007635.SH,南方中证500ETF期权2503认购4.624,C,4.624,20240725,20250326,2024-09-02,SSE,0.2176,0.214,0.2164,0.2164,0.1725,0.1725,0.1725,775.0,147.2189,2484.0,2025-03-26,205,0.006999999999999673
10007431.SH,南方中证500ETF期权2409认购4.70,C,4.7,20240527,20240925,2024-09-03,SSE,0.047,0.047,0.0476,0.0714,0.047,0.0585,0.0585,176526.0,10444.5905,67137.0,2024-09-25,22,0.03399999999999981
10007750.SH,南方中证500ETF期权2410认购4.70,C,4.7,20240829,20241023,2024-09-03,SSE,0.0749,0.0749,0.0731,0.103,0.0731,0.0903,0.0903,6552.0,587.4829,4212.0,2024-10-23,50,0.03399999999999981
10007433.SH,南方中证500ETF期权2412认购4.70,C,4.7,20240527,20241225,2024-09-03,SSE,0.1297,0.1297,0.1354,0.1573,0.1335,0.1466,0.1466,2145.0,312.4013,4445.0,2024-12-25,113,0.03399999999999981
10007635.SH,南方中证500ETF期权2503认购4.624,C,4.624,20240725,20250326,2024-09-03,SSE,0.1725,0.1725,0.18,0.201,0.1774,0.1897,0.1897,487.0,92.9748,2597.0,2025-03-26,204,0.0420000000000007
10006766.SH,南方中证500ETF期权2409认购4.626,C,4.626,20240125,20240925,2024-09-04,SSE,0.0939,0.0939,0.0836,0.1222,0.0756,0.0919,0.0909,9449.0,931.009365,6008.0,2024-09-25,21,0.02799999999999958
10007750.SH,南方中证500ETF期权2410认购4.70,C,4.7,20240829,20241023,2024-09-04,SSE,0.0903,0.0903,0.0829,0.111,0.0758,0.0891,0.0891,8310.0,764.5633,5444.0,2024-10-23,49,0.04600000000000026
10007175.SH,南方中证500ETF期权2412认购4.626,C,4.626,20240425,20241225,2024-09-04,SSE,0.1779,0.1787,0.1784,0.2002,0.1651,0.1751,0.1775,951.0,171.001131,1047.0,2024-12-25,112,0.02799999999999958
10007635.SH,南方中证500ETF期权2503认购4.624,C,4.624,20240725,20250326,2024-09-04,SSE,0.1897,0.1897,0.186,0.2107,0.1771,0.192,0.192,540.0,103.9115,2787.0,2025-03-26,203,0.03000000000000025
10007431.SH,南方中证500ETF期权2409认购4.70,C,4.7,20240527,20240925,2024-09-05,SSE,0.0563,0.0563,0.0588,0.0798,0.055,0.0608,0.0608,169293.0,10915.794,72527.0,2024-09-25,20,0.025000000000000355
10007750.SH,南方中证500ETF期权2410认购4.70,C,4.7,20240829,20241023,2024-09-05,SSE,0.0891,0.0891,0.0922,0.1126,0.0886,0.096,0.096,6835.0,668.1927,6091.0,2024-10-23,48,0.025000000000000355
10007433.SH,南方中证500ETF期权2412认购4.70,C,4.7,20240527,20241225,2024-09-05,SSE,0.1447,0.1447,0.15,0.1713,0.1481,0.1542,0.1542,2362.0,369.3775,4707.0,2024-12-25,111,0.025000000000000355
10007636.SH,南方中证500ETF期权2503认购4.722,C,4.722,20240725,20250326,2024-09-05,SSE,0.1545,0.1579,0.1597,0.175,0.1561,0.1637,0.1615,144.0,23.5039,2454.0,2025-03-26,202,0.0470000000000006
10007447.SH,南方中证500ETF期权2409认购4.60,C,4.6,20240625,20240925,2024-09-06,SSE,0.1147,0.1147,0.1236,0.1283,0.0701,0.0738,0.0738,120710.0,11553.1063,57672.0,2024-09-25,19,0.01100000000000012
10007749.SH,南方中证500ETF期权2410认购4.60,C,4.6,20240829,20241023,2024-09-06,SSE,0.1454,0.1454,0.1512,0.1569,0.1059,0.1078,0.1078,4342.0,543.9237,4338.0,2024-10-23,47,0.01100000000000012
10007449.SH,南方中证500ETF期权2412认购4.60,C,4.6,20240625,20241225,2024-09-06,SSE,0.2003,0.2003,0.2002,0.206,0.1619,0.1632,0.1632,579.0,104.7589,2452.0,2024-12-25,110,0.01100000000000012
10007635.SH,南方中证500ETF期权2503认购4.624,C,4.624,20240725,20250326,2024-09-06,SSE,0.198,0.2012,0.2068,0.2068,0.17,0.17,0.17,549.0,99.6527,3011.0,2025-03-26,201,0.0129999999999999
10007447.SH,南方中证500ETF期权2409认购4.60,C,4.6,20240625,20240925,2024-09-09,SSE,0.0738,0.0738,0.0675,0.0847,0.054,0.0591,0.0591,154049.0,10532.7304,74552.0,2024-09-25,16,0.021999999999999353
10007749.SH,南方中证500ETF期权2410认购4.60,C,4.6,20240829,20241023,2024-09-09,SSE,0.1078,0.1078,0.1051,0.1193,0.0927,0.0983,0.0983,9137.0,960.8441,7161.0,2024-10-23,44,0.021999999999999353
10007449.SH,南方中证500ETF期权2412认购4.60,C,4.6,20240625,20241225,2024-09-09,SSE,0.1632,0.1632,0.1626,0.1736,0.1517,0.1555,0.1555,1506.0,246.9495,2982.0,2024-12-25,107,0.021999999999999353
10007635.SH,南方中证500ETF期权2503认购4.624,C,4.624,20240725,20250326,2024-09-09,SSE,0.17,0.17,0.173,0.1805,0.16,0.1627,0.1627,570.0,97.6044,3318.0,2025-03-26,198,0.045999999999999375
10007447.SH,南方中证500ETF期权2409认购4.60,C,4.6,20240625,20240925,2024-09-10,SSE,0.0591,0.0591,0.0644,0.0744,0.0367,0.0607,0.0607,257673.0,13658.3186,75160.0,2024-09-25,15,0.02400000000000002
10007749.SH,南方中证500ETF期权2410认购4.60,C,4.6,20240829,20241023,2024-09-10,SSE,0.0983,0.0983,0.1003,0.1172,0.0745,0.1027,0.1027,15919.0,1462.096,7942.0,2024-10-23,43,0.02400000000000002
10007449.SH,南方中证500ETF期权2412认购4.60,C,4.6,20240625,20241225,2024-09-10,SSE,0.1555,0.1555,0.1636,0.1719,0.1304,0.1608,0.1608,2803.0,422.2535,3485.0,2024-12-25,106,0.02400000000000002
10007635.SH,南方中证500ETF期权2503认购4.624,C,4.624,20240725,20250326,2024-09-10,SSE,0.1627,0.1627,0.1569,0.1762,0.1393,0.1605,0.1645,578.0,88.2266,3088.0,2025-03-26,197,0.04800000000000004
10007447.SH,南方中证500ETF期权2409认购4.60,C,4.6,20240625,20240925,2024-09-11,SSE,0.0607,0.0607,0.0562,0.072,0.0506,0.0639,0.0639,191603.0,11723.3803,72580.0,2024-09-25,14,0.011999999999999567
10007749.SH,南方中证500ETF期权2410认购4.60,C,4.6,20240829,20241023,2024-09-11,SSE,0.1027,0.1027,0.0987,0.1141,0.0915,0.1065,0.1065,11980.0,1231.9631,8471.0,2024-10-23,42,0.011999999999999567
10007449.SH,南方中证500ETF期权2412认购4.60,C,4.6,20240625,20241225,2024-09-11,SSE,0.1608,0.1608,0.1584,0.1708,0.1492,0.1608,0.16,2278.0,365.79,3507.0,2024-12-25,105,0.011999999999999567
10007635.SH,南方中证500ETF期权2503认购4.624,C,4.624,20240725,20250326,2024-09-11,SSE,0.1645,0.1605,0.1663,0.1712,0.1599,0.1658,0.1655,321.0,53.095,3118.0,2025-03-26,196,0.03599999999999959
10007447.SH,南方中证500ETF期权2409认购4.60,C,4.6,20240625,20240925,2024-09-12,SSE,0.0639,0.0639,0.068,0.0944,0.0469,0.0478,0.0478,221146.0,14423.9512,77798.0,2024-09-25,13,0.02999999999999936
10007749.SH,南方中证500ETF期权2410认购4.60,C,4.6,20240829,20241023,2024-09-12,SSE,0.1065,0.1065,0.1098,0.1343,0.0916,0.0932,0.0932,15111.0,1660.864,10444.0,2024-10-23,41,0.02999999999999936
10007449.SH,南方中证500ETF期权2412认购4.60,C,4.6,20240625,20241225,2024-09-12,SSE,0.16,0.1608,0.1665,0.1875,0.1495,0.1509,0.1509,1561.0,263.332,3606.0,2024-12-25,104,0.02999999999999936
10007634.SH,南方中证500ETF期权2503认购4.525,C,4.525,20240725,20250326,2024-09-12,SSE,0.2028,0.2028,0.2129,0.22,0.1932,0.1932,0.1962,144.0,29.5664,2236.0,2025-03-26,195,0.04499999999999993
10006765.SH,南方中证500ETF期权2409认购4.528,C,4.528,20240125,20240925,2024-09-13,SSE,0.0842,0.0842,0.0867,0.0916,0.0498,0.0501,0.0501,10713.0,743.74563,7225.0,2024-09-25,12,0.005999999999999339
10007748.SH,南方中证500ETF期权2410认购4.50,C,4.5,20240829,20241023,2024-09-13,SSE,0.1447,0.1447,0.1472,0.1492,0.1078,0.1098,0.1098,6173.0,777.177,4443.0,2024-10-23,40,0.02200000000000024
10007553.SH,南方中证500ETF期权2412认购4.50,C,4.5,20240705,20241225,2024-09-13,SSE,0.1955,0.1954,0.1953,0.205,0.1685,0.1703,0.1703,1084.0,200.9314,1587.0,2024-12-25,103,0.02200000000000024
10007634.SH,南方中证500ETF期权2503认购4.525,C,4.525,20240725,20250326,2024-09-13,SSE,0.1962,0.1932,0.1932,0.2014,0.1734,0.1756,0.1756,544.0,103.5111,2418.0,2025-03-26,194,0.0030000000000001137
10006765.SH,南方中证500ETF期权2409认购4.528,C,4.528,20240125,20240925,2024-09-18,SSE,0.0501,0.0501,0.0512,0.0581,0.0214,0.053,0.053,25964.0,1016.258775,8903.0,2024-09-25,7,0.009000000000000341
10007748.SH,南方中证500ETF期权2410认购4.50,C,4.5,20240829,20241023,2024-09-18,SSE,0.1098,0.1098,0.1111,0.1158,0.0743,0.1114,0.1114,31741.0,3010.7129,9753.0,2024-10-23,35,0.03699999999999992
10007553.SH,南方中证500ETF期权2412认购4.50,C,4.5,20240705,20241225,2024-09-18,SSE,0.1703,0.1703,0.17,0.1734,0.1333,0.1706,0.17,3766.0,565.4489,3025.0,2024-12-25,98,0.03699999999999992
10007634.SH,南方中证500ETF期权2503认购4.525,C,4.525,20240725,20250326,2024-09-18,SSE,0.1756,0.1756,0.1756,0.1756,0.1454,0.1669,0.1748,831.0,131.577,2355.0,2025-03-26,189,0.011999999999999567
10007447.SH,南方中证500ETF期权2409认购4.60,C,4.6,20240625,20240925,2024-09-19,SSE,0.0258,0.0258,0.029,0.082,0.0134,0.0456,0.0456,357670.0,15105.6993,70674.0,2024-09-25,6,0.0
10007749.SH,南方中证500ETF期权2410认购4.60,C,4.6,20240829,20241023,2024-09-19,SSE,0.068,0.068,0.0705,0.1213,0.0535,0.0933,0.0933,78545.0,6788.8534,22769.0,2024-10-23,34,0.0
10007449.SH,南方中证500ETF期权2412认购4.60,C,4.6,20240625,20241225,2024-09-19,SSE,0.1289,0.1289,0.1338,0.1822,0.113,0.1575,0.1575,5645.0,866.3243,4823.0,2024-12-25,97,0.0
10007635.SH,南方中证500ETF期权2503认购4.624,C,4.624,20240725,20250326,2024-09-19,SSE,0.1382,0.1345,0.1381,0.183,0.1296,0.1671,0.1671,599.0,95.8494,3452.0,2025-03-26,188,0.02400000000000002
10007447.SH,南方中证500ETF期权2409认购4.60,C,4.6,20240625,20240925,2024-09-20,SSE,0.0456,0.0456,0.04,0.0416,0.0172,0.0253,0.0253,268322.0,7237.4857,70841.0,2024-09-25,5,0.03200000000000003
10007749.SH,南方中证500ETF期权2410认购4.60,C,4.6,20240829,20241023,2024-09-20,SSE,0.0933,0.0933,0.085,0.0902,0.0653,0.0754,0.0754,57317.0,4305.5551,27934.0,2024-10-23,33,0.03200000000000003
10007449.SH,南方中证500ETF期权2412认购4.60,C,4.6,20240625,20241225,2024-09-20,SSE,0.1575,0.1575,0.1584,0.1584,0.1332,0.1443,0.1443,2291.0,329.4715,5412.0,2024-12-25,96,0.03200000000000003
10007634.SH,南方中证500ETF期权2503认购4.525,C,4.525,20240725,20250326,2024-09-20,SSE,0.2048,0.204,0.1966,0.2039,0.1848,0.1969,0.1969,391.0,75.5352,2469.0,2025-03-26,187,0.04299999999999926
10007447.SH,南方中证500ETF期权2409认购4.60,C,4.6,20240625,20240925,2024-09-23,SSE,0.0253,0.0253,0.0215,0.0495,0.0119,0.0142,0.0142,228772.0,5825.3618,58661.0,2024-09-25,2,0.032999999999999474
10007749.SH,南方中证500ETF期权2410认购4.60,C,4.6,20240829,20241023,2024-09-23,SSE,0.0754,0.0754,0.071,0.104,0.0667,0.072,0.072,77013.0,6270.1183,35375.0,2024-10-23,30,0.032999999999999474
10007449.SH,南方中证500ETF期权2412认购4.60,C,4.6,20240625,20241225,2024-09-23,SSE,0.1443,0.1443,0.1443,0.1706,0.1384,0.1414,0.1414,1516.0,232.0,5518.0,2024-12-25,93,0.032999999999999474
10007634.SH,南方中证500ETF期权2503认购4.525,C,4.525,20240725,20250326,2024-09-23,SSE,0.1969,0.1969,0.1885,0.221,0.1885,0.1952,0.1952,424.0,83.8255,2324.0,2025-03-26,184,0.041999999999999815
10007297.SH,南方中证500ETF期权2409认购4.80,C,4.8,20240517,20240925,2024-09-24,SSE,0.0002,0.0002,0.0015,0.0239,0.0002,0.019,0.019,179476.0,1833.4282,47438.0,2024-09-25,1,0.020999999999999908
10007751.SH,南方中证500ETF期权2410认购4.80,C,4.8,20240829,20241023,2024-09-24,SSE,0.0213,0.0214,0.0258,0.093,0.0224,0.093,0.093,157281.0,8965.2005,47239.0,2024-10-23,29,0.020999999999999908
10007315.SH,南方中证500ETF期权2412认购4.80,C,4.8,20240517,20241225,2024-09-24,SSE,0.0766,0.0766,0.0894,0.1667,0.0816,0.1666,0.1666,11634.0,1422.1058,7055.0,2024-12-25,92,0.020999999999999908
10007637.SH,南方中证500ETF期权2503认购4.82,C,4.82,20240725,20250326,2024-09-24,SSE,0.1021,0.1035,0.1157,0.1821,0.1068,0.1821,0.1821,1515.0,233.5651,2154.0,2025-03-26,183,0.04100000000000037
10006768.SH,南方中证500ETF期权2409认购4.823,C,4.823,20240125,20240925,2024-09-25,SSE,0.014,0.014,0.0244,0.1093,0.0001,0.0001,0.0,25688.0,1117.185167,3037.0,2024-09-25,0,0.010000000000000675
10007751.SH,南方中证500ETF期权2410认购4.80,C,4.8,20240829,20241023,2024-09-25,SSE,0.093,0.093,0.1248,0.1989,0.1006,0.104,0.104,148069.0,21159.9838,39622.0,2024-10-23,28,0.0129999999999999
10007177.SH,南方中证500ETF期权2412认购4.823,C,4.823,20240425,20241225,2024-09-25,SSE,0.1543,0.1541,0.1811,0.2583,0.1733,0.1746,0.1746,1338.0,295.511423,1188.0,2024-12-25,91,0.010000000000000675
10007637.SH,南方中证500ETF期权2503认购4.82,C,4.82,20240725,20250326,2024-09-25,SSE,0.1821,0.1821,0.2346,0.272,0.1915,0.1967,0.1967,2051.0,476.0776,2722.0,2025-03-26,182,0.007000000000000561
10007753.SH,南方中证500ETF期权2410认购5.00,C,5.0,20240829,20241023,2024-09-26,SSE,0.0392,0.0392,0.038,0.1684,0.0372,0.1684,0.1684,302796.0,25508.7192,43313.0,2024-10-23,27,0.06099999999999994
10007903.SH,南方中证500ETF期权2411认购5.00,C,5.0,20240926,20241127,2024-09-26,SSE,0.0836,,0.0815,0.2266,0.0812,0.2266,0.2266,16949.0,2428.7896,2207.0,2024-11-27,62,0.06099999999999994
10007317.SH,南方中证500ETF期权2412认购5.00,C,5.0,20240517,20241225,2024-09-26,SSE,0.1096,0.1095,0.1082,0.2492,0.1082,0.2492,0.2492,15270.0,2561.0755,13393.0,2024-12-25,90,0.06099999999999994
10007639.SH,南方中证500ETF期权2503认购5.165,C,5.165,20240725,20250326,2024-09-26,SSE,0.1026,0.1026,0.1026,0.2071,0.1026,0.2065,0.2066,3651.0,552.9541,3874.0,2025-03-26,181,0.10400000000000009
10007853.SH,南方中证500ETF期权2410认购5.50,C,5.5,20240925,20241023,2024-09-27,SSE,0.0383,0.0383,0.06,0.4499,0.0476,0.2202,0.2202,387176.0,52560.8157,33341.0,2024-10-23,26,0.006999999999999673
